Id,DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,InformationType,Year,WashingtoniansAffectedRange,BreachLifecycleRange
10421,03/09/2021 12:00:00 AM,03/11/2021 12:00:00 AM,Cyberattack,,,Pan-American Life Insurance Group,Phishing,599,Finance,,Medical Information,2021,500-999,Unknown
10421,03/09/2021 12:00:00 AM,03/11/2021 12:00:00 AM,Cyberattack,,,Pan-American Life Insurance Group,Phishing,599,Finance,,Other,2021,500-999,Unknown
10422,12/03/2020 12:00:00 AM,03/11/2021 12:00:00 AM,Cyberattack,2020-11-08T00:00:00,2020-12-03T00:00:00,Perkins & Co,Ransomware,41871,Finance,,Name,2021,"10,000-49,999",1-99
10422,12/03/2020 12:00:00 AM,03/11/2021 12:00:00 AM,Cyberattack,2020-11-08T00:00:00,2020-12-03T00:00:00,Perkins & Co,Ransomware,41871,Finance,,Social Security Number,2021,"10,000-49,999",1-99
10422,12/03/2020 12:00:00 AM,03/11/2021 12:00:00 AM,Cyberattack,2020-11-08T00:00:00,2020-12-03T00:00:00,Perkins & Co,Ransomware,41871,Finance,,Driver's License or Washington ID Card Number,2021,"10,000-49,999",1-99
10422,12/03/2020 12:00:00 AM,03/11/2021 12:00:00 AM,Cyberattack,2020-11-08T00:00:00,2020-12-03T00:00:00,Perkins & Co,Ransomware,41871,Finance,,Financial & Banking Information,2021,"10,000-49,999",1-99
10422,12/03/2020 12:00:00 AM,03/11/2021 12:00:00 AM,Cyberattack,2020-11-08T00:00:00,2020-12-03T00:00:00,Perkins & Co,Ransomware,41871,Finance,,Full Date of Birth,2021,"10,000-49,999",1-99
10422,12/03/2020 12:00:00 AM,03/11/2021 12:00:00 AM,Cyberattack,2020-11-08T00:00:00,2020-12-03T00:00:00,Perkins & Co,Ransomware,41871,Finance,,Passport Number,2021,"10,000-49,999",1-99
10422,12/03/2020 12:00:00 AM,03/11/2021 12:00:00 AM,Cyberattack,2020-11-08T00:00:00,2020-12-03T00:00:00,Perkins & Co,Ransomware,41871,Finance,,Other,2021,"10,000-49,999",1-99
10423,06/01/2020 12:00:00 AM,03/11/2021 12:00:00 AM,Cyberattack,,,Security Industry Specialists,Ransomware,2264,Business,Other,Name,2021,"1,000-9,999",Unknown
10423,06/01/2020 12:00:00 AM,03/11/2021 12:00:00 AM,Cyberattack,,,Security Industry Specialists,Ransomware,2264,Business,Other,Financial & Banking Information,2021,"1,000-9,999",Unknown
10424,11/29/2020 12:00:00 AM,03/15/2021 12:00:00 AM,Cyberattack,,,American Health Care Academy,Malware,1211,Health,,Name,2021,"1,000-9,999",Unknown
10424,11/29/2020 12:00:00 AM,03/15/2021 12:00:00 AM,Cyberattack,,,American Health Care Academy,Malware,1211,Health,,Financial & Banking Information,2021,"1,000-9,999",Unknown
10425,01/24/2021 12:00:00 AM,03/15/2021 12:00:00 AM,Cyberattack,,,"Flagstar Bank, FSB",Malware,61006,Finance,,Name,2021,"50,000-999,999",Unknown
10425,01/24/2021 12:00:00 AM,03/15/2021 12:00:00 AM,Cyberattack,,,"Flagstar Bank, FSB",Malware,61006,Finance,,Social Security Number,2021,"50,000-999,999",Unknown
10425,01/24/2021 12:00:00 AM,03/15/2021 12:00:00 AM,Cyberattack,,,"Flagstar Bank, FSB",Malware,61006,Finance,,Full Date of Birth,2021,"50,000-999,999",Unknown
10425,01/24/2021 12:00:00 AM,03/15/2021 12:00:00 AM,Cyberattack,,,"Flagstar Bank, FSB",Malware,61006,Finance,,Other,2021,"50,000-999,999",Unknown
10426,12/26/2020 12:00:00 AM,03/16/2021 12:00:00 AM,Unauthorized Access,,2020-12-26T00:00:00,Infinity Insurance Company,,606,Finance,,Name,2021,500-999,Unknown
10426,12/26/2020 12:00:00 AM,03/16/2021 12:00:00 AM,Unauthorized Access,,2020-12-26T00:00:00,Infinity Insurance Company,,606,Finance,,Social Security Number,2021,500-999,Unknown
10426,12/26/2020 12:00:00 AM,03/16/2021 12:00:00 AM,Unauthorized Access,,2020-12-26T00:00:00,Infinity Insurance Company,,606,Finance,,Driver's License or Washington ID Card Number,2021,500-999,Unknown
10469,04/25/2021 12:00:00 AM,05/25/2021 12:00:00 AM,Cyberattack,2021-01-07T00:00:00,2021-04-04T00:00:00,Infinity Insurance Company,Other,639,Finance,,Name,2021,500-999,100-199
10469,04/25/2021 12:00:00 AM,05/25/2021 12:00:00 AM,Cyberattack,2021-01-07T00:00:00,2021-04-04T00:00:00,Infinity Insurance Company,Other,639,Finance,,Driver's License or Washington ID Card Number,2021,500-999,100-199
10427,02/04/2021 12:00:00 AM,03/17/2021 12:00:00 AM,Cyberattack,2021-02-04T00:00:00,2021-02-08T00:00:00,Automatic Funds Transfer Services Inc.,Ransomware,695,Finance,,Name,2021,500-999,1-99
10427,02/04/2021 12:00:00 AM,03/17/2021 12:00:00 AM,Cyberattack,2021-02-04T00:00:00,2021-02-08T00:00:00,Automatic Funds Transfer Services Inc.,Ransomware,695,Finance,,Financial & Banking Information,2021,500-999,1-99
10427,02/04/2021 12:00:00 AM,03/17/2021 12:00:00 AM,Cyberattack,2021-02-04T00:00:00,2021-02-08T00:00:00,Automatic Funds Transfer Services Inc.,Ransomware,695,Finance,,Other,2021,500-999,1-99
10428,12/20/2019 12:00:00 AM,03/17/2021 12:00:00 AM,Cyberattack,,,PCS Revenue Control Systems,Phishing,11807,Business,Professional Services,Name,2021,"10,000-49,999",Unknown
10428,12/20/2019 12:00:00 AM,03/17/2021 12:00:00 AM,Cyberattack,,,PCS Revenue Control Systems,Phishing,11807,Business,Professional Services,Social Security Number,2021,"10,000-49,999",Unknown
10428,12/20/2019 12:00:00 AM,03/17/2021 12:00:00 AM,Cyberattack,,,PCS Revenue Control Systems,Phishing,11807,Business,Professional Services,Full Date of Birth,2021,"10,000-49,999",Unknown
10428,12/20/2019 12:00:00 AM,03/17/2021 12:00:00 AM,Cyberattack,,,PCS Revenue Control Systems,Phishing,11807,Business,Professional Services,Student ID Number,2021,"10,000-49,999",Unknown
10429,02/22/2021 12:00:00 AM,03/17/2021 12:00:00 AM,Cyberattack,2020-12-24T00:00:00,2020-12-29T00:00:00,Western Union Retail Money Transfer Partner,Malware,1555,Finance,,Name,2021,"1,000-9,999",1-99
10429,02/22/2021 12:00:00 AM,03/17/2021 12:00:00 AM,Cyberattack,2020-12-24T00:00:00,2020-12-29T00:00:00,Western Union Retail Money Transfer Partner,Malware,1555,Finance,,Social Security Number,2021,"1,000-9,999",1-99
10429,02/22/2021 12:00:00 AM,03/17/2021 12:00:00 AM,Cyberattack,2020-12-24T00:00:00,2020-12-29T00:00:00,Western Union Retail Money Transfer Partner,Malware,1555,Finance,,Driver's License or Washington ID Card Number,2021,"1,000-9,999",1-99
10429,02/22/2021 12:00:00 AM,03/17/2021 12:00:00 AM,Cyberattack,2020-12-24T00:00:00,2020-12-29T00:00:00,Western Union Retail Money Transfer Partner,Malware,1555,Finance,,Full Date of Birth,2021,"1,000-9,999",1-99
10429,02/22/2021 12:00:00 AM,03/17/2021 12:00:00 AM,Cyberattack,2020-12-24T00:00:00,2020-12-29T00:00:00,Western Union Retail Money Transfer Partner,Malware,1555,Finance,,Other,2021,"1,000-9,999",1-99
10430,05/24/2020 12:00:00 AM,03/18/2021 12:00:00 AM,Cyberattack,2020-05-24T00:00:00,,Manson Counstruction Co.,,1049,Business,Construction,Name,2021,"1,000-9,999",Unknown
10430,05/24/2020 12:00:00 AM,03/18/2021 12:00:00 AM,Cyberattack,2020-05-24T00:00:00,,Manson Counstruction Co.,,1049,Business,Construction,Social Security Number,2021,"1,000-9,999",Unknown
10430,05/24/2020 12:00:00 AM,03/18/2021 12:00:00 AM,Cyberattack,2020-05-24T00:00:00,,Manson Counstruction Co.,,1049,Business,Construction,Full Date of Birth,2021,"1,000-9,999",Unknown
10430,05/24/2020 12:00:00 AM,03/18/2021 12:00:00 AM,Cyberattack,2020-05-24T00:00:00,,Manson Counstruction Co.,,1049,Business,Construction,Other,2021,"1,000-9,999",Unknown
10431,01/18/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Cyberattack,2021-01-12T00:00:00,2021-01-18T00:00:00,Cancer Treatment Centers of America,Phishing,579,Health,,Name,2021,500-999,1-99
10431,01/18/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Cyberattack,2021-01-12T00:00:00,2021-01-18T00:00:00,Cancer Treatment Centers of America,Phishing,579,Health,,Health Insurance Policy or ID Number,2021,500-999,1-99
10431,01/18/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Cyberattack,2021-01-12T00:00:00,2021-01-18T00:00:00,Cancer Treatment Centers of America,Phishing,579,Health,,Medical Information,2021,500-999,1-99
10431,01/18/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Cyberattack,2021-01-12T00:00:00,2021-01-18T00:00:00,Cancer Treatment Centers of America,Phishing,579,Health,,Other,2021,500-999,1-99
10432,11/29/2020 12:00:00 AM,03/19/2021 12:00:00 AM,Cyberattack,2020-11-18T00:00:00,2020-11-29T00:00:00,"Citywide Home Loans, LLC",Ransomware,2407,Finance,,Name,2021,"1,000-9,999",1-99
10432,11/29/2020 12:00:00 AM,03/19/2021 12:00:00 AM,Cyberattack,2020-11-18T00:00:00,2020-11-29T00:00:00,"Citywide Home Loans, LLC",Ransomware,2407,Finance,,Social Security Number,2021,"1,000-9,999",1-99
10432,11/29/2020 12:00:00 AM,03/19/2021 12:00:00 AM,Cyberattack,2020-11-18T00:00:00,2020-11-29T00:00:00,"Citywide Home Loans, LLC",Ransomware,2407,Finance,,Driver's License or Washington ID Card Number,2021,"1,000-9,999",1-99
10432,11/29/2020 12:00:00 AM,03/19/2021 12:00:00 AM,Cyberattack,2020-11-18T00:00:00,2020-11-29T00:00:00,"Citywide Home Loans, LLC",Ransomware,2407,Finance,,Financial & Banking Information,2021,"1,000-9,999",1-99
10432,11/29/2020 12:00:00 AM,03/19/2021 12:00:00 AM,Cyberattack,2020-11-18T00:00:00,2020-11-29T00:00:00,"Citywide Home Loans, LLC",Ransomware,2407,Finance,,Full Date of Birth,2021,"1,000-9,999",1-99
10432,11/29/2020 12:00:00 AM,03/19/2021 12:00:00 AM,Cyberattack,2020-11-18T00:00:00,2020-11-29T00:00:00,"Citywide Home Loans, LLC",Ransomware,2407,Finance,,Passport Number,2021,"1,000-9,999",1-99
10432,11/29/2020 12:00:00 AM,03/19/2021 12:00:00 AM,Cyberattack,2020-11-18T00:00:00,2020-11-29T00:00:00,"Citywide Home Loans, LLC",Ransomware,2407,Finance,,Health Insurance Policy or ID Number,2021,"1,000-9,999",1-99
10432,11/29/2020 12:00:00 AM,03/19/2021 12:00:00 AM,Cyberattack,2020-11-18T00:00:00,2020-11-29T00:00:00,"Citywide Home Loans, LLC",Ransomware,2407,Finance,,Other,2021,"1,000-9,999",1-99
10433,02/24/2021 12:00:00 AM,03/22/2021 12:00:00 AM,Theft or Mistake,2021-02-22T00:00:00,2021-02-24T00:00:00,"On Q Fiancial, Inc.",,18066,Finance,,Name,2021,"10,000-49,999",1-99
10433,02/24/2021 12:00:00 AM,03/22/2021 12:00:00 AM,Theft or Mistake,2021-02-22T00:00:00,2021-02-24T00:00:00,"On Q Fiancial, Inc.",,18066,Finance,,Social Security Number,2021,"10,000-49,999",1-99
10433,02/24/2021 12:00:00 AM,03/22/2021 12:00:00 AM,Theft or Mistake,2021-02-22T00:00:00,2021-02-24T00:00:00,"On Q Fiancial, Inc.",,18066,Finance,,Other,2021,"10,000-49,999",1-99
10434,12/04/2020 12:00:00 AM,03/24/2021 12:00:00 AM,Cyberattack,2019-02-06T00:00:00,2020-12-10T00:00:00,National Wildlife Federation,Malware,3311,Non-Profit/Charity,,Name,2021,"1,000-9,999",500+
10434,12/04/2020 12:00:00 AM,03/24/2021 12:00:00 AM,Cyberattack,2019-02-06T00:00:00,2020-12-10T00:00:00,National Wildlife Federation,Malware,3311,Non-Profit/Charity,,Financial & Banking Information,2021,"1,000-9,999",500+
10434,12/04/2020 12:00:00 AM,03/24/2021 12:00:00 AM,Cyberattack,2019-02-06T00:00:00,2020-12-10T00:00:00,National Wildlife Federation,Malware,3311,Non-Profit/Charity,,Other,2021,"1,000-9,999",500+
10633,04/25/2019 12:00:00 AM,05/24/2019 12:00:00 AM,Unauthorized Access,2019-01-03T00:00:00,2019-01-03T00:00:00,National Wildlife Federation,,1564,Non-Profit/Charity,,Name,2019,"1,000-9,999",100-199
10633,04/25/2019 12:00:00 AM,05/24/2019 12:00:00 AM,Unauthorized Access,2019-01-03T00:00:00,2019-01-03T00:00:00,National Wildlife Federation,,1564,Non-Profit/Charity,,Financial & Banking Information,2019,"1,000-9,999",100-199
10633,04/25/2019 12:00:00 AM,05/24/2019 12:00:00 AM,Unauthorized Access,2019-01-03T00:00:00,2019-01-03T00:00:00,National Wildlife Federation,,1564,Non-Profit/Charity,,Other,2019,"1,000-9,999",100-199
10435,03/02/2021 12:00:00 AM,04/01/2021 12:00:00 AM,Cyberattack,2021-02-01T00:00:00,,"MHNext, LLC",,7714,Business,Software,Username and Password/Security Question Answers,2021,"1,000-9,999",Unknown
10435,03/02/2021 12:00:00 AM,04/01/2021 12:00:00 AM,Cyberattack,2021-02-01T00:00:00,,"MHNext, LLC",,7714,Business,Software,Email Address and Password/Security Question Answers,2021,"1,000-9,999",Unknown
10436,08/14/2020 12:00:00 AM,04/02/2021 12:00:00 AM,Cyberattack,,,FPI Management,,1022,Business,Real Estate,Name,2021,"1,000-9,999",Unknown
10436,08/14/2020 12:00:00 AM,04/02/2021 12:00:00 AM,Cyberattack,,,FPI Management,,1022,Business,Real Estate,Social Security Number,2021,"1,000-9,999",Unknown
10436,08/14/2020 12:00:00 AM,04/02/2021 12:00:00 AM,Cyberattack,,,FPI Management,,1022,Business,Real Estate,Driver's License or Washington ID Card Number,2021,"1,000-9,999",Unknown
10436,08/14/2020 12:00:00 AM,04/02/2021 12:00:00 AM,Cyberattack,,,FPI Management,,1022,Business,Real Estate,Financial & Banking Information,2021,"1,000-9,999",Unknown
10436,08/14/2020 12:00:00 AM,04/02/2021 12:00:00 AM,Cyberattack,,,FPI Management,,1022,Business,Real Estate,Full Date of Birth,2021,"1,000-9,999",Unknown
10436,08/14/2020 12:00:00 AM,04/02/2021 12:00:00 AM,Cyberattack,,,FPI Management,,1022,Business,Real Estate,Unique Private Key (e.g. used to authenticate or sign an electronic record),2021,"1,000-9,999",Unknown
10436,08/14/2020 12:00:00 AM,04/02/2021 12:00:00 AM,Cyberattack,,,FPI Management,,1022,Business,Real Estate,Medical Information,2021,"1,000-9,999",Unknown
10436,08/14/2020 12:00:00 AM,04/02/2021 12:00:00 AM,Cyberattack,,,FPI Management,,1022,Business,Real Estate,Username and Password/Security Question Answers,2021,"1,000-9,999",Unknown
10436,08/14/2020 12:00:00 AM,04/02/2021 12:00:00 AM,Cyberattack,,,FPI Management,,1022,Business,Real Estate,Other,2021,"1,000-9,999",Unknown
10437,01/07/2021 12:00:00 AM,04/02/2021 12:00:00 AM,Cyberattack,2020-03-01T00:00:00,2021-01-07T00:00:00,"Slate & Tell, LLC",Malware,624,Business,Accessories,Name,2021,500-999,300-399
10437,01/07/2021 12:00:00 AM,04/02/2021 12:00:00 AM,Cyberattack,2020-03-01T00:00:00,2021-01-07T00:00:00,"Slate & Tell, LLC",Malware,624,Business,Accessories,Financial & Banking Information,2021,500-999,300-399
10437,01/07/2021 12:00:00 AM,04/02/2021 12:00:00 AM,Cyberattack,2020-03-01T00:00:00,2021-01-07T00:00:00,"Slate & Tell, LLC",Malware,624,Business,Accessories,Other,2021,500-999,300-399
10438,01/27/2021 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Marines' Memorial Association & Foundation,Ransomware,2625,Non-Profit/Charity,,Full Date of Birth,2021,"1,000-9,999",300-399
10438,01/27/2021 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Marines' Memorial Association & Foundation,Ransomware,2625,Non-Profit/Charity,,Military ID Number,2021,"1,000-9,999",300-399
10438,01/27/2021 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Marines' Memorial Association & Foundation,Ransomware,2625,Non-Profit/Charity,,Health Insurance Policy or ID Number,2021,"1,000-9,999",300-399
10438,01/27/2021 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Marines' Memorial Association & Foundation,Ransomware,2625,Non-Profit/Charity,,Medical Information,2021,"1,000-9,999",300-399
10438,01/27/2021 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Marines' Memorial Association & Foundation,Ransomware,2625,Non-Profit/Charity,,Biometric Data,2021,"1,000-9,999",300-399
10438,01/27/2021 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Marines' Memorial Association & Foundation,Ransomware,2625,Non-Profit/Charity,,Other,2021,"1,000-9,999",300-399
10438,01/27/2021 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Marines' Memorial Association & Foundation,Ransomware,2625,Non-Profit/Charity,,Name,2021,"1,000-9,999",300-399
10438,01/27/2021 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Marines' Memorial Association & Foundation,Ransomware,2625,Non-Profit/Charity,,Social Security Number,2021,"1,000-9,999",300-399
10438,01/27/2021 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Marines' Memorial Association & Foundation,Ransomware,2625,Non-Profit/Charity,,Financial & Banking Information,2021,"1,000-9,999",300-399
10439,12/29/2020 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-11-25T00:00:00,2020-12-25T00:00:00,"Minnetonka Moccasin Company, Inc.",Malware,821,Business,Accessories,Name,2021,500-999,1-99
10439,12/29/2020 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-11-25T00:00:00,2020-12-25T00:00:00,"Minnetonka Moccasin Company, Inc.",Malware,821,Business,Accessories,Financial & Banking Information,2021,500-999,1-99
10440,07/01/2020 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-05-26T00:00:00,2020-07-01T00:00:00,Portland State University Foundation,Phishing,4216,Non-Profit/Charity,,Name,2021,"1,000-9,999",1-99
10440,07/01/2020 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-05-26T00:00:00,2020-07-01T00:00:00,Portland State University Foundation,Phishing,4216,Non-Profit/Charity,,Social Security Number,2021,"1,000-9,999",1-99
10440,07/01/2020 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-05-26T00:00:00,2020-07-01T00:00:00,Portland State University Foundation,Phishing,4216,Non-Profit/Charity,,Full Date of Birth,2021,"1,000-9,999",1-99
10440,07/01/2020 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-05-26T00:00:00,2020-07-01T00:00:00,Portland State University Foundation,Phishing,4216,Non-Profit/Charity,,Student ID Number,2021,"1,000-9,999",1-99
10440,07/01/2020 12:00:00 AM,04/06/2021 12:00:00 AM,Cyberattack,2020-05-26T00:00:00,2020-07-01T00:00:00,Portland State University Foundation,Phishing,4216,Non-Profit/Charity,,Other,2021,"1,000-9,999",1-99
10441,03/11/2021 12:00:00 AM,04/07/2021 12:00:00 AM,Cyberattack,2020-03-30T00:00:00,2020-11-06T00:00:00,American Society for Clinical Pathology,Malware,703,Health,,Name,2021,500-999,300-399
10441,03/11/2021 12:00:00 AM,04/07/2021 12:00:00 AM,Cyberattack,2020-03-30T00:00:00,2020-11-06T00:00:00,American Society for Clinical Pathology,Malware,703,Health,,Financial & Banking Information,2021,500-999,300-399
10442,11/24/2020 12:00:00 AM,04/08/2021 12:00:00 AM,Cyberattack,,,MailMyPrescriptions.com,Phishing,507,Health,,Name,2021,500-999,Unknown
10442,11/24/2020 12:00:00 AM,04/08/2021 12:00:00 AM,Cyberattack,,,MailMyPrescriptions.com,Phishing,507,Health,,Full Date of Birth,2021,500-999,Unknown
10442,11/24/2020 12:00:00 AM,04/08/2021 12:00:00 AM,Cyberattack,,,MailMyPrescriptions.com,Phishing,507,Health,,Health Insurance Policy or ID Number,2021,500-999,Unknown
10442,11/24/2020 12:00:00 AM,04/08/2021 12:00:00 AM,Cyberattack,,,MailMyPrescriptions.com,Phishing,507,Health,,Medical Information,2021,500-999,Unknown
10442,11/24/2020 12:00:00 AM,04/08/2021 12:00:00 AM,Cyberattack,,,MailMyPrescriptions.com,Phishing,507,Health,,Other,2021,500-999,Unknown
10443,11/08/2020 12:00:00 AM,04/08/2021 12:00:00 AM,Cyberattack,,,Nexelis Group,Ransomware,957,Health,,Name,2021,500-999,Unknown
10443,11/08/2020 12:00:00 AM,04/08/2021 12:00:00 AM,Cyberattack,,,Nexelis Group,Ransomware,957,Health,,Social Security Number,2021,500-999,Unknown
10443,11/08/2020 12:00:00 AM,04/08/2021 12:00:00 AM,Cyberattack,,,Nexelis Group,Ransomware,957,Health,,Driver's License or Washington ID Card Number,2021,500-999,Unknown
10443,11/08/2020 12:00:00 AM,04/08/2021 12:00:00 AM,Cyberattack,,,Nexelis Group,Ransomware,957,Health,,Email Address and Password/Security Question Answers,2021,500-999,Unknown
10443,11/08/2020 12:00:00 AM,04/08/2021 12:00:00 AM,Cyberattack,,,Nexelis Group,Ransomware,957,Health,,Financial & Banking Information,2021,500-999,Unknown
10443,11/08/2020 12:00:00 AM,04/08/2021 12:00:00 AM,Cyberattack,,,Nexelis Group,Ransomware,957,Health,,Full Date of Birth,2021,500-999,Unknown
10443,11/08/2020 12:00:00 AM,04/08/2021 12:00:00 AM,Cyberattack,,,Nexelis Group,Ransomware,957,Health,,Unique Private Key (e.g. used to authenticate or sign an electronic record),2021,500-999,Unknown
10443,11/08/2020 12:00:00 AM,04/08/2021 12:00:00 AM,Cyberattack,,,Nexelis Group,Ransomware,957,Health,,Passport Number,2021,500-999,Unknown
10443,11/08/2020 12:00:00 AM,04/08/2021 12:00:00 AM,Cyberattack,,,Nexelis Group,Ransomware,957,Health,,Health Insurance Policy or ID Number,2021,500-999,Unknown
10443,11/08/2020 12:00:00 AM,04/08/2021 12:00:00 AM,Cyberattack,,,Nexelis Group,Ransomware,957,Health,,Medical Information,2021,500-999,Unknown
10444,09/07/2020 12:00:00 AM,04/09/2021 12:00:00 AM,Cyberattack,2020-04-08T00:00:00,2020-09-21T00:00:00,American College of Emergency Physicians,,4148,Health,,Name,2021,"1,000-9,999",100-199
10444,09/07/2020 12:00:00 AM,04/09/2021 12:00:00 AM,Cyberattack,2020-04-08T00:00:00,2020-09-21T00:00:00,American College of Emergency Physicians,,4148,Health,,Social Security Number,2021,"1,000-9,999",100-199
